815 Stórhöfði Meðalhiti
nr	ar	 man	   t	mat
815	1932	 8	10.5	5
815	1932	 9	 6.8	5
815	1932	10	 4.5	5
815	1932	11	 3.4	5
815	1932	12	 3.7	5
815	1933	 1	 2.8	5
815	1933	 2	-0.4	5
815	1933	 3	 3.0	5
815	1933	 4	 3.7	5
815	1933	 5	 7.4	5
815	1933	 6	 9.6	5
815	1933	 7	11.7	5
815	1933	 8	10.5	5
815	1933	 9	 9.4	5
815	1933	10	 4.6	5
815	1933	11	 5.2	5
815	1933	12	 5.4	5
815	1934	 1	 2.5	5
815	1934	 2	 2.6	5
815	1934	 3	 1.1	5
815	1934	 4	 3.8	5
815	1934	 5	 4.6	5
815	1934	 6	 8.9	5
815	1934	 7	11.0	5
815	1934	 8	11.0	5
815	1934	 9	 8.6	5
815	1934	10	 4.1	5
815	1934	11	 3.0	5
815	1934	12	 4.2	5
815	1935	 1	 3.2	5
815	1935	 2	-0.9	5
815	1935	 3	 3.7	5
815	1935	 4	 2.9	5
815	1935	 5	 8.2	5
815	1935	 6	 8.5	5
815	1935	 7	10.0	5
815	1935	 8	 9.8	5
815	1935	 9	 8.7	5
815	1935	10	 4.1	5
815	1935	11	 4.2	5
815	1935	12	 1.5	5
815	1936	 1	-1.2	5
815	1936	 2	 0.3	5
815	1936	 3	 3.0	5
815	1936	 4	 4.8	5
815	1936	 5	 6.9	5
815	1936	 6	 8.7	5
815	1936	 7	11.6	5
815	1936	 8	10.5	5
815	1936	 9	 8.9	5
815	1936	10	 6.3	5
815	1936	11	 3.4	5
815	1936	12	-0.5	5
815	1937	 1	 2.1	5
815	1937	 2	-0.2	5
815	1937	 3	 0.0	5
815	1937	 4	 5.3	5
815	1937	 5	 6.3	5
815	1937	 6	 8.4	5
815	1937	 7	10.2	5
815	1937	 8	 9.7	5
815	1937	 9	 7.7	5
815	1937	10	 4.1	5
815	1937	11	 4.1	5
815	1937	12	 3.3	5
815	1938	 1	 1.2	5
815	1938	 2	 2.6	5
815	1938	 3	 2.5	5
815	1938	 4	 4.3	5
815	1938	 5	 5.2	5
815	1938	 6	 8.5	5
815	1938	 7	10.4	5
815	1938	 8	 9.6	5
815	1938	 9	 8.7	5
815	1938	10	 4.9	5
815	1938	11	 2.3	5
815	1938	12	 3.2	5
815	1939	 1	-0.7	5
815	1939	 2	 2.4	5
815	1939	 3	 4.1	5
815	1939	 4	 4.7	5
815	1939	 5	 7.5	5
815	1939	 6	 9.5	5
815	1939	 7	11.5	5
815	1939	 8	11.0	5
815	1939	 9	10.6	5
815	1939	10	 7.4	5
815	1939	11	 2.3	5
815	1939	12	 2.8	5
815	1940	 1	 2.8	5
815	1940	 2	 3.3	5
815	1940	 3	 0.7	5
815	1940	 4	 3.5	5
815	1940	 5	 6.6	5
815	1940	 6	 8.7	5
815	1940	 7	10.3	5
815	1940	 8	 9.3	5
815	1940	 9	 6.9	5
815	1940	10	 6.3	5
815	1940	11	 2.8	5
815	1940	12	 3.9	5
815	1941	 1	 1.9	5
815	1941	 2	-0.1	5
815	1941	 3	 2.6	5
815	1941	 4	 5.0	5
815	1941	 5	 7.9	5
815	1941	 6	 9.7	5
815	1941	 7	11.0	5
815	1941	 8	10.3	5
815	1941	 9	10.8	5
815	1941	10	 7.2	5
815	1941	11	 5.3	5
815	1941	12	 3.5	5
815	1942	 1	 2.8	5
815	1942	 2	 2.5	5
815	1942	 3	 3.6	5
815	1942	 4	 3.0	5
815	1942	 5	 6.9	5
815	1942	 6	 8.8	5
815	1942	 7	10.2	5
815	1942	 8	10.5	5
815	1942	 9	 7.7	5
815	1942	10	 3.7	5
815	1942	11	 4.8	5
815	1942	12	 3.1	5
815	1943	 1	 2.4	5
815	1943	 2	 0.9	5
815	1943	 3	 2.5	5
815	1943	 4	 2.9	5
815	1943	 5	 4.6	5
815	1943	 6	 9.0	5
815	1943	 7	10.6	5
815	1943	 8	 9.4	5
815	1943	 9	 7.8	5
815	1943	10	 5.2	5
815	1943	11	 2.6	5
815	1943	12	 3.2	5
815	1944	 1	 0.1	5
815	1944	 2	 1.5	5
815	1944	 3	 2.1	5
815	1944	 4	 4.0	5
815	1944	 5	 6.0	5
815	1944	 6	 8.4	5
815	1944	 7	11.1	5
815	1944	 8	10.9	5
815	1944	 9	 7.9	5
815	1944	10	 5.3	5
815	1944	11	 1.4	5
815	1944	12	 1.5	5
815	1945	 1	-1.2	5
815	1945	 2	 1.6	5
815	1945	 3	 4.5	5
815	1945	 4	 4.2	5
815	1945	 5	 6.8	5
815	1945	 6	 8.6	5
815	1945	 7	10.8	5
815	1945	 8	10.8	5
815	1945	 9	 9.3	5
815	1945	10	 7.2	5
815	1945	11	 6.5	5
815	1945	12	 3.3	5
815	1946	 1	 3.9	5
815	1946	 2	 1.4	5
815	1946	 3	 3.9	5
815	1946	 4	 3.6	5
815	1946	 5	 8.0	5
815	1946	 6	 8.8	5
815	1946	 7	10.7	5
815	1946	 8	11.0	5
815	1946	 9	 8.3	5
815	1946	10	 7.7	5
815	1946	11	 2.6	5
815	1946	12	 4.2	5
815	1947	 1	 4.4	5
815	1947	 2	 0.1	5
815	1947	 3	-0.2	5
815	1947	 4	 3.2	5
815	1947	 5	 7.8	5
815	1947	 6	 9.0	5
815	1947	 7	10.3	5
815	1947	 8	10.6	5
815	1947	 9	 8.0	5
815	1947	10	 6.1	5
