505 Raufarhöfn Meðalhiti
nr	ar	 man	   t	mat
505	1983	 3	-2.6	6
505	1983	 4	-3.0	6
505	1983	 5	 1.4	6
505	1983	 6	 6.0	6
505	1983	 7	 8.3	6
505	1983	 8	 8.0	6
505	1983	 9	 4.2	6
505	1983	10	 1.6	6
505	1983	11	-1.0	6
505	1983	12	-1.9	6
505	1984	 1	-3.8	6
505	1984	 2	-0.2	6
505	1984	 3	-0.6	6
505	1984	 4	 2.8	6
505	1984	 5	 4.6	6
505	1984	 6	 7.1	6
505	1984	 7	 9.8	6
505	1984	 8	 9.9	6
505	1984	 9	 5.5	6
505	1984	10	 3.0	6
505	1984	11	 0.7	6
505	1984	12	 0.2	6
505	1985	 1	-1.6	6
505	1985	 2	-1.6	6
505	1985	 3	-2.0	6
505	1985	 4	 0.3	6
505	1985	 5	 4.4	6
505	1985	 6	 6.1	6
505	1985	 7	 7.1	6
505	1985	 8	 6.3	6
505	1985	 9	 4.2	6
505	1985	10	 4.3	6
505	1985	11	-1.7	6
505	1985	12	-2.6	6
505	1986	 1	-1.0	6
505	1986	 2	-1.8	6
505	1986	 3	-0.4	6
505	1986	 4	 0.5	6
505	1986	 5	 1.7	6
505	1986	 6	 8.5	6
505	1986	 7	 8.4	6
505	1986	 8	 8.3	6
505	1986	 9	 4.5	6
505	1986	10	 1.4	6
505	1986	11	-0.5	6
505	1986	12	-1.4	6
505	1987	 1	 0.4	6
505	1987	 2	-2.2	6
505	1987	 3	-1.3	6
505	1987	 4	 2.1	6
505	1987	 5	 5.0	6
505	1987	 6	 6.6	6
505	1987	 7	 9.3	6
505	1987	 8	 8.5	6
505	1987	 9	 6.0	6
505	1987	10	 1.7	6
505	1987	11	 2.5	6
505	1987	12	 0.2	6
505	1988	 1	-4.5	6
505	1988	 2	-3.4	6
505	1988	 3	-3.3	6
505	1988	 4	-3.0	6
505	1988	 5	 3.0	6
505	1988	 6	 8.3	6
505	1988	 7	 7.2	6
505	1988	 8	 8.4	6
505	1988	 9	 5.5	6
505	1988	10	 1.6	6
505	1988	11	-0.5	6
505	1988	12	-2.0	6
505	1989	 1	-2.1	6
505	1989	 2	-4.0	6
505	1989	 3	-2.4	6
505	1989	 4	-0.7	6
505	1989	 5	 2.1	6
505	1989	 6	 6.5	6
505	1989	 7	 9.6	6
505	1989	 8	 7.9	6
505	1989	 9	 6.1	6
505	1989	10	 3.1	6
505	1989	11	 0.1	6
505	1989	12	-0.9	6
505	1990	 1	 0.3	6
505	1990	 2	-1.3	6
505	1990	 3	-3.6	6
505	1990	 4	-1.5	6
505	1990	 5	 4.0	6
505	1990	 6	 6.4	6
505	1990	 7	 9.0	6
505	1990	 8	 8.2	6
505	1990	 9	 5.3	6
505	1990	10	 2.7	6
505	1990	11	 1.0	6
505	1990	12	-1.6	6
505	1991	 1	 0.5	6
505	1991	 2	 0.3	6
505	1991	 3	 1.0	6
505	1991	 4	-1.0	6
505	1991	 5	 5.6	6
505	1991	 6	 5.7	6
505	1991	 7	10.1	6
505	1991	 8	 9.7	6
505	1991	 9	 5.8	6
505	1991	10	 3.7	6
505	1991	11	-0.2	6
505	1991	12	-0.8	6
505	1992	 1	 0.9	6
505	1992	 2	-1.8	6
505	1992	 3	-1.9	6
505	1992	 4	 0.0	6
505	1992	 5	 4.1	6
505	1992	 6	 7.5	6
505	1992	 7	 7.4	6
505	1992	 8	 7.5	6
505	1992	 9	 5.8	6
505	1992	10	 2.9	6
505	1992	11	-0.1	6
505	1992	12	-1.2	6
505	1993	 1	-3.6	6
505	1993	 2	-1.5	6
505	1993	 3	-1.1	6
505	1993	 4	 1.4	6
505	1993	 5	 3.4	6
505	1993	 6	 5.1	6
505	1993	 7	 5.8	6
505	1993	 8	 7.3	6
505	1993	 9	 7.0	6
505	1993	10	 2.6	6
505	1993	11	 2.9	6
505	1993	12	-1.7	6
505	1994	 1	-2.6	6
505	1994	 2	-0.4	6
505	1994	 3	-2.0	6
