745 Fagurhólsmýri Meðalhiti
nr	ar	 man	   t	mat
745	1971	 9	 7.6	6
745	1971	10	 4.9	6
745	1971	11	 1.1	6
745	1971	12	 0.6	6
745	1972	 1	 3.5	6
745	1972	 2	 3.3	6
745	1972	 3	 3.5	6
745	1972	 4	 4.5	6
745	1972	 5	 7.2	6
745	1972	 6	 8.6	6
745	1972	 7	10.5	6
745	1972	 8	 9.8	6
745	1972	 9	 8.0	6
745	1972	10	 4.9	6
745	1972	11	 1.4	6
745	1972	12	 2.8	6
745	1973	 1	 3.5	6
745	1973	 2	-1.5	6
745	1973	 3	 2.4	6
745	1973	 4	 3.8	6
745	1973	 5	 5.5	6
745	1973	 6	 7.7	6
745	1973	 7	10.3	6
745	1973	 8	10.1	6
745	1973	 9	 8.6	6
745	1973	10	 4.1	6
745	1973	11	-1.6	6
745	1973	12	-2.9	6
745	1974	 1	 2.0	6
745	1974	 2	 1.1	6
745	1974	 3	 4.4	6
745	1974	 4	 6.4	6
745	1974	 5	 7.2	6
745	1974	 6	 8.9	6
745	1974	 7	10.7	6
745	1974	 8	 9.5	6
745	1974	 9	 6.8	6
745	1974	10	 4.2	6
745	1974	11	 3.4	6
745	1974	12	-1.7	6
745	1975	 1	-0.9	6
745	1975	 2	 2.9	6
745	1975	 3	 1.6	6
745	1975	 4	 2.9	6
745	1975	 5	 6.6	6
745	1975	 6	 7.0	6
745	1975	 7	10.4	6
745	1975	 8	 9.8	6
745	1975	 9	 6.0	6
745	1975	10	 6.2	6
745	1975	11	 2.3	6
745	1975	12	-0.7	6
745	1976	 1	-2.0	6
745	1976	 2	 1.4	6
745	1976	 3	 2.4	6
745	1976	 4	 3.3	6
745	1976	 5	 5.6	6
745	1976	 6	 8.8	6
745	1976	 7	11.3	6
745	1976	 8	10.2	6
745	1976	 9	 8.2	6
