495 Grímsstaðir Meðalhiti
nr	ar	 man	   t	mat
495	1985	 7	 7.4	6
495	1985	 8	 5.7	6
495	1985	 9	 2.1	6
495	1985	10	 3.1	6
495	1985	11	-5.8	6
495	1985	12	-6.8	6
495	1986	 1	-4.8	6
495	1986	 2	-5.5	6
495	1986	 3	-2.9	6
495	1986	 4	-1.3	6
495	1986	 5	 0.6	6
495	1986	 6	 8.7	6
495	1986	 7	 8.0	6
495	1986	 8	 7.7	6
495	1986	 9	 2.5	6
495	1986	10	-1.9	6
495	1986	11	-3.1	6
495	1986	12	-5.1	6
495	1987	 1	-1.8	6
495	1987	 2	-4.9	6
495	1987	 3	-3.7	6
495	1987	 4	 0.3	6
495	1987	 5	 5.7	6
495	1987	 6	 6.7	6
495	1987	 7	10.2	6
495	1987	 8	 7.8	6
495	1987	 9	 4.0	6
495	1987	10	-1.0	6
495	1987	11	 0.8	6
495	1987	12	-1.2	6
495	1988	 1	-8.6	6
495	1988	 2	-6.3	6
495	1988	 3	-6.5	6
495	1988	 4	-5.3	6
495	1988	 5	 3.7	6
495	1988	 6	 9.5	6
495	1988	 7	 8.7	6
495	1988	 8	 9.1	6
495	1988	 9	 4.2	6
495	1988	10	-0.2	6
495	1988	11	-1.9	6
495	1988	12	-4.0	6
495	1989	 1	-3.9	6
495	1989	 2	-7.3	6
495	1989	 3	-5.2	6
495	1989	 4	-2.1	6
495	1989	 5	 1.9	6
495	1989	 6	 6.8	6
495	1989	 7	 9.8	6
495	1989	 8	 7.7	6
495	1989	 9	 4.2	6
495	1989	10	 1.4	6
495	1989	11	-2.3	6
495	1989	12	-4.6	6
495	1990	 1	-2.8	6
495	1990	 2	-6.1	6
495	1990	 3	-6.4	6
495	1990	 4	-4.1	6
495	1990	 5	 5.0	6
495	1990	 6	 7.4	6
495	1990	 7	11.0	6
495	1990	 8	 8.2	6
495	1990	 9	 3.9	6
495	1990	10	 0.6	6
495	1990	11	-1.1	6
495	1990	12	-4.3	6
495	1991	 1	-2.3	6
495	1991	 2	-3.3	6
495	1991	 3	-1.4	6
495	1991	 4	-3.8	6
495	1991	 5	 5.6	6
495	1991	 6	 6.4	6
495	1991	 7	12.3	6
495	1991	 8	 9.3	6
495	1991	 9	 4.0	6
495	1991	10	 1.8	6
495	1991	11	-3.8	6
495	1991	12	-3.3	6
495	1992	 1	-0.6	6
495	1992	 2	-4.4	6
495	1992	 3	-4.1	6
495	1992	 4	-1.4	6
495	1992	 5	 4.5	6
495	1992	 6	 7.5	6
495	1992	 7	 7.8	6
495	1992	 8	 7.1	6
495	1992	 9	 4.2	6
495	1992	10	 0.4	6
495	1992	11	-3.6	6
495	1992	12	-4.1	6
495	1993	 1	-7.5	6
495	1993	 2	-3.7	6
495	1993	 3	-2.6	6
495	1993	 4	-0.2	6
495	1993	 5	 2.8	6
495	1993	 6	 5.8	6
495	1993	 7	 4.7	6
495	1993	 8	 6.8	6
495	1993	 9	 6.5	6
495	1993	10	 0.5	6
495	1993	11	 1.5	6
495	1993	12	-5.9	6
495	1994	 1	-7.2	6
495	1994	 2	-3.9	6
495	1994	 3	-6.0	6
495	1994	 4	-3.3	6
495	1994	 5	 3.9	6
495	1994	 6	 5.5	6
495	1994	 7	11.8	6
495	1994	 8	 9.3	6
495	1994	 9	 3.3	6
495	1994	10	-0.9	6
495	1994	11	-1.1	6
495	1994	12	-4.7	6
495	1995	 1	-6.2	6
495	1995	 2	-8.0	6
495	1995	 3	-6.2	6
495	1995	 4	-3.5	6
495	1995	 5	 0.8	6
495	1995	 6	 8.3	6
495	1995	 7	 7.7	6
495	1995	 8	 9.8	6
495	1995	 9	 3.8	6
495	1995	10	-0.2	6
495	1995	11	-2.3	6
495	1995	12	-6.7	6
495	1996	 1	-1.8	6
495	1996	 2	-4.8	6
495	1996	 3	-0.6	6
495	1996	 4	 0.1	6
495	1996	 5	 3.3	6
495	1996	 6	 6.9	6
495	1996	 7	 9.8	6
495	1996	 8	 8.5	6
495	1996	 9	 9.2	6
495	1996	10	 0.9	6
495	1996	11	-8.2	6
495	1996	12	-6.1	6
495	1997	 1	-4.6	6
495	1997	 2	-5.5	6
495	1997	 3	-4.6	6
495	1997	 4	-0.5	6
495	1997	 5	 1.8	6
495	1997	 6	 5.7	6
495	1997	 7	11.8	6
495	1997	 8	 9.2	6
495	1997	 9	 4.9	6
495	1997	10	 0.6	6
495	1997	11	-0.0	6
495	1997	12	-1.7	6
495	1998	 1	-4.1	6
495	1998	 2	-6.7	6
495	1998	 3	-6.7	6
495	1998	 4	-1.8	6
495	1998	 5	 4.3	6
495	1998	 6	 5.0	6
495	1998	 7	 7.1	6
495	1998	 8	 8.7	6
495	1998	 9	 3.9	6
495	1998	10	-1.6	6
495	1998	11	-3.0	6
495	1998	12	-3.3	6
495	1999	 1	-4.8	6
495	1999	 2	-5.5	6
495	1999	 3	-6.8	6
495	1999	 4	-2.9	6
495	1999	 5	 3.1	6
495	1999	 6	 8.1	6
495	1999	 7	 9.9	6
495	1999	 8	 9.6	6
495	1999	 9	 5.5	6
495	1999	10	 1.3	6
495	1999	11	-2.2	6
495	1999	12	-5.9	6
495	2000	 1	-3.7	6
495	2000	 2	-5.6	6
495	2000	 3	-3.9	6
495	2000	 4	-3.2	6
495	2000	 5	 4.8	6
495	2000	 6	 6.9	6
495	2000	 7	11.4	6
495	2000	 8	 9.6	6
495	2000	 9	 6.0	6
495	2000	10	 1.4	6
495	2000	11	-2.6	6
495	2000	12	-4.4	6
495	2001	 1	-1.8	6
495	2001	 2	-4.5	6
495	2001	 3	-6.1	6
495	2001	 4	-2.2	6
495	2001	 5	 3.2	6
495	2001	 6	 6.2	6
495	2001	 7	 8.3	6
495	2001	 8	 7.7	6
495	2001	 9	 5.9	6
495	2001	10	 2.1	6
495	2001	11	-2.2	6
495	2001	12	-2.6	6
495	2002	 1	-4.1	6
495	2002	 2	-7.7	6
495	2002	 3	-5.5	6
495	2002	 4	 0.9	6
495	2002	 5	 3.1	6
495	2002	 6	 7.8	6
495	2002	 7	 9.1	6
495	2002	 8	 8.5	6
495	2002	 9	 7.5	6
495	2002	10	 1.2	6
495	2002	11	 1.2	6
495	2002	12	-0.4	6
495	2003	 1	-4.8	6
495	2003	 2	-0.7	6
495	2003	 3	 0.5	6
495	2003	 4	 2.4	6
495	2003	 5	 3.0	6
495	2003	 6	 8.9	6
495	2003	 7	10.4	6
495	2003	 8	11.5	6
495	2003	 9	 5.1	6
495	2003	10	 0.1	6
495	2003	11	-1.4	6
495	2003	12	-4.7	6
495	2004	 1	-5.0	6
495	2004	 2	-3.4	6
495	2004	 3	 0.4	6
495	2004	 4	 1.6	6
495	2004	 5	 3.8	6
495	2004	 6	 7.9	6
495	2004	 7	10.3	6
495	2004	 8	10.7	6
495	2004	 9	 5.9	6
495	2004	10	 0.6	6
495	2004	11	-2.7	6
495	2004	12	-5.2	6
495	2005	 1	-4.2	6
495	2005	 2	-3.7	6
495	2005	 3	-1.2	6
495	2005	 4	-0.3	6
495	2005	 5	 1.4	6
495	2005	 6	 7.3	6
495	2005	 7	11.0	6
495	2005	 8	 7.3	6
495	2005	 9	 2.0	6
495	2005	10	-1.2	6
495	2005	11	-3.4	6
495	2005	12	-2.5	6
495	2006	 1	-1.5	6
495	2006	 2	-1.3	6
495	2006	 3	-4.8	6
495	2006	 4	-2.2	6
495	2006	 5	 1.9	6
495	2006	 6	 8.9	6
495	2006	 7	10.0	6
495	2006	 8	10.2	6
495	2006	 9	 6.7	6
495	2006	10	 0.9	6
495	2006	11	-4.2	6
495	2006	12	-0.6	6
495	2007	 1	-5.8	6
495	2007	 2	-5.1	6
495	2007	 3	-1.4	6
495	2007	 4	 2.2	6
495	2007	 5	 1.6	6
495	2007	 6	 9.8	6
495	2007	 7	 9.3	6
495	2007	 8	 7.8	6
495	2007	 9	 4.0	6
495	2007	10	 2.3	6
495	2007	11	-2.3	6
495	2007	12	-2.1	6
495	2008	 1	-4.8	6
495	2008	 2	-4.3	6
495	2008	 3	-5.3	6
495	2008	 4	-3.5	6
495	2008	 5	 5.4	6
495	2008	 6	 7.0	6
495	2008	 7	11.5	6
495	2008	 8	 8.9	6
495	2008	 9	 6.7	6
495	2008	10	-2.2	6
495	2008	11	-2.5	6
495	2008	12	-4.4	6
495	2009	 1	-2.0	6
495	2009	 2	-6.1	6
495	2009	 3	-4.1	6
495	2009	 4	 0.7	6
495	2009	 5	 4.2	6
495	2009	 6	 8.3	6
495	2009	 7	 9.3	6
495	2009	 8	 8.6	6
495	2009	 9	 5.1	6
495	2009	10	 0.5	6
495	2009	11	-1.2	6
495	2009	12	-3.7	6
495	2010	 1	-2.3	6
495	2010	 2	-6.8	6
495	2010	 3	-1.9	6
495	2010	 4	-2.5	6
495	2010	 5	 3.9	6
495	2010	 6	 9.8	6
495	2010	 7	 9.9	6
495	2010	 8	 9.3	6
495	2010	 9	 7.0	6
495	2010	10	 1.7	6
495	2010	11	-4.2	6
495	2010	12	-4.9	6
495	2011	 1	-3.0	6
495	2011	 2	-2.7	6
495	2011	 3	-4.1	6
495	2011	 4	 2.3	6
495	2011	 5	 2.3	6
495	2011	 6	 3.9	6
495	2011	 7	 9.9	6
495	2011	 8	 7.7	6
495	2011	 9	 5.7	6
495	2011	10	 1.1	6
495	2011	11	 0.8	6
495	2011	12	-7.3	6
495	2012	 1	-3.0	6
495	2012	 2	-0.8	6
495	2012	 3	-0.8	6
495	2012	 4	-1.5	6
495	2012	 5	 2.6	6
495	2012	 6	 7.0	6
495	2012	 7	 9.5	6
495	2012	 8	 9.9	6
495	2012	 9	 2.9	6
495	2012	10	-1.5	6
495	2012	11	-3.7	6
495	2012	12	-4.3	6
495	2013	 1	-1.5	6
495	2013	 2	-0.7	6
495	2013	 3	-5.2	6
495	2013	 4	-5.3	6
495	2013	 5	 1.9	6
495	2013	 6	 9.2	6
495	2013	 7	10.6	6
495	2013	 8	 7.9	6
495	2013	 9	 3.4	6
495	2013	10	 0.4	6
495	2013	11	-3.3	6
495	2013	12	-5.1	6
495	2014	 1	-0.5	6
495	2014	 2	-3.1	6
495	2014	 3	-2.5	6
495	2014	 4	 0.1	6
495	2014	 5	 4.1	6
495	2014	 6	11.3	6
495	2014	 7	11.1	6
495	2014	 8	 8.0	6
495	2014	 9	 7.3	6
495	2014	10	 0.5	6
495	2014	11	 1.4	6
495	2014	12	-4.6	6
495	2015	 1	-5.1	6
495	2015	 2	-4.2	6
495	2015	 3	-2.5	6
495	2015	 4	-0.8	6
495	2015	 5	 0.4	6
495	2015	 6	 6.0	6
495	2015	 7	 6.1	6
495	2015	 8	 8.5	6
495	2015	 9	 7.7	6
495	2015	10	 2.8	6
495	2015	11	-1.9	6
495	2015	12	-4.8	6
