675 Teigarhorn Meðalhiti
nr	ar	 man	   t	mat
675	1939	 6	 8.2	5
675	1939	 7	 8.5	5
675	1939	 8	10.3	5
675	1939	 9	 9.7	5
675	1939	10	 6.1	5
675	1939	11	 1.4	5
675	1939	12	 0.0	5
675	1940	 1	 1.9	5
675	1940	 2	 0.2	5
675	1940	 3	-0.8	5
675	1940	 4	 1.9	5
675	1940	 5	 6.5	5
675	1940	 6	 9.0	5
675	1940	 7	 8.5	5
675	1940	 8	 8.8	5
675	1940	 9	 6.9	5
675	1940	10	 5.3	5
675	1940	11	 1.1	5
675	1940	12	 1.9	5
675	1941	 1	-0.5	5
675	1941	 2	-1.6	5
675	1941	 3	 0.8	5
675	1941	 4	 2.1	5
675	1941	 5	 5.5	5
675	1941	 6	 8.8	5
675	1941	 7	 9.5	5
675	1941	 8	 9.0	5
675	1941	 9	10.0	5
675	1941	10	 6.1	5
675	1941	11	 4.2	5
675	1941	12	 2.0	5
675	1942	 1	 2.5	5
675	1942	 2	-0.3	5
675	1942	 3	 1.9	5
675	1942	 4	 2.9	5
675	1942	 5	 4.7	5
675	1942	 6	 7.2	5
675	1942	 7	 9.1	5
675	1942	 8	 9.1	5
675	1942	 9	 6.9	5
675	1942	10	 2.9	5
675	1942	11	 2.8	5
675	1942	12	 1.5	5
675	1943	 1	 0.1	5
675	1943	 2	-1.3	5
675	1943	 3	 1.5	5
675	1943	 4	 2.1	5
675	1943	 5	 3.7	5
675	1943	 6	 6.5	5
675	1943	 7	 9.3	5
675	1943	 8	 6.7	5
675	1943	 9	 7.1	5
675	1943	10	 5.1	5
675	1943	11	 2.1	5
675	1943	12	 2.4	5
675	1944	 1	-1.9	5
675	1944	 2	-0.8	5
675	1944	 3	 1.2	5
675	1944	 4	 2.0	5
675	1944	 5	 4.1	5
675	1944	 6	 6.8	5
675	1944	 7	 8.0	5
675	1944	 8	 8.5	5
675	1944	 9	 6.8	5
675	1944	10	 4.7	5
675	1944	11	 0.9	5
675	1944	12	 0.3	5
675	1945	 1	-1.7	5
675	1945	 2	 0.9	5
675	1945	 3	 3.6	5
675	1945	 4	 3.3	5
675	1945	 5	 4.9	5
675	1945	 6	 6.9	5
675	1945	 7	 9.8	5
675	1945	 8	 9.7	5
675	1945	 9	 8.7	5
675	1945	10	 6.3	5
675	1945	11	 5.2	5
675	1945	12	 1.2	5
675	1946	 1	 3.5	5
675	1946	 2	-0.4	5
675	1946	 3	 2.2	5
675	1946	 4	 3.1	5
675	1946	 5	 6.5	5
675	1946	 6	 7.0	5
675	1946	 7	 9.5	5
675	1946	 8	 9.2	5
675	1946	 9	 7.7	5
675	1946	10	 6.9	5
675	1946	11	 2.0	5
675	1946	12	 3.2	5
675	1947	 1	 4.5	5
675	1947	 2	-1.2	5
675	1947	 3	-2.8	5
675	1947	 4	 1.5	5
675	1947	 5	 6.9	5
675	1947	 6	 7.4	5
675	1947	 7	 9.6	5
675	1947	 8	10.8	5
675	1947	 9	 8.0	5
675	1947	10	 5.9	5
675	1947	11	 1.0	5
675	1947	12	 0.3	5
675	1948	 1	 1.3	5
675	1948	 2	 3.5	5
675	1948	 3	 4.4	5
675	1948	 4	 1.5	5
675	1948	 5	 3.7	5
675	1948	 6	 6.3	5
675	1948	 7	 8.5	5
675	1948	 8	 9.1	5
675	1948	 9	 5.9	5
675	1948	10	 3.7	5
675	1948	11	 2.5	5
675	1948	12	 1.3	5
675	1949	 1	-1.7	5
675	1949	 2	 1.3	5
675	1949	 3	 0.0	5
675	1949	 4	-0.3	5
675	1949	 5	 2.7	5
675	1949	 6	 7.9	5
675	1949	 7	 8.9	5
675	1949	 8	 8.7	5
675	1949	 9	 8.1	5
675	1949	10	 4.3	5
675	1949	11	 3.5	5
675	1949	12	-0.4	5
675	1950	 1	 3.5	5
675	1950	 2	-0.5	5
675	1950	 3	 1.8	5
675	1950	 4	 0.9	5
675	1950	 5	 5.1	5
675	1950	 6	 7.4	5
675	1950	 7	 8.9	5
675	1950	 8	 9.9	5
675	1950	 9	 7.4	5
675	1950	10	 5.3	5
675	1950	11	 1.9	5
675	1950	12	-1.1	5
675	1951	 1	 0.4	5
675	1951	 2	 1.1	5
675	1951	 3	-2.2	5
675	1951	 4	-0.8	5
675	1951	 5	 5.7	5
