907 Hæll Meðalhiti
nr	ar	 man	   t	mat
907	1948	 7	10.8	5
907	1948	 8	11.3	5
907	1948	 9	 5.3	5
907	1948	10	 1.9	5
907	1948	11	 1.6	5
907	1948	12	-0.1	5
907	1949	 1	-4.2	5
907	1949	 2	-1.1	5
907	1949	 3	-1.4	5
907	1949	 4	-1.4	5
907	1949	 5	 2.6	5
907	1949	 6	 9.8	5
907	1949	 7	10.7	5
907	1949	 8	 9.6	5
907	1949	 9	 8.6	5
907	1949	10	 3.6	5
907	1949	11	 1.6	5
907	1949	12	-2.7	5
907	1950	 1	 1.6	5
907	1950	 2	-2.0	5
907	1950	 3	-0.3	5
907	1950	 4	 0.6	5
907	1950	 5	 6.5	5
907	1950	 6	10.0	5
907	1950	 7	11.7	5
907	1950	 8	11.5	5
907	1950	 9	 6.4	5
907	1950	10	 3.5	5
907	1950	11	-1.3	5
907	1950	12	-2.9	5
907	1951	 1	-2.2	5
907	1951	 2	-1.6	5
907	1951	 3	-4.7	5
907	1951	 4	-1.1	5
907	1951	 5	 6.7	5
907	1951	 6	10.6	5
907	1951	 7	10.9	5
907	1951	 8	11.2	5
907	1951	 9	 9.4	5
907	1951	10	 4.7	5
907	1951	11	 0.5	5
907	1951	12	-1.9	5
907	1952	 1	-4.8	5
907	1952	 2	-1.4	5
907	1952	 3	-0.5	5
907	1952	 4	 2.8	5
907	1952	 5	 5.9	5
907	1952	 6	 8.9	5
907	1952	 7	10.5	5
907	1952	 8	10.1	5
907	1952	 9	 6.2	5
907	1952	10	 4.9	5
907	1952	11	 0.9	5
907	1952	12	 0.1	5
907	1953	 1	-0.9	5
907	1953	 2	 0.1	5
907	1953	 3	 1.9	5
907	1953	 4	-0.8	5
907	1953	 5	 7.1	5
907	1953	 6	10.2	5
907	1953	 7	12.5	5
907	1953	 8	11.4	5
907	1953	 9	 9.2	5
907	1953	10	 3.1	5
907	1953	11	 0.4	5
907	1953	12	 1.0	5
907	1954	 1	 0.5	5
907	1954	 2	-1.6	5
907	1954	 3	 0.1	5
907	1954	 4	 3.8	5
907	1954	 5	 7.0	5
907	1954	 6	11.3	5
907	1954	 7	11.0	5
907	1954	 8	10.6	5
907	1954	 9	 4.9	5
907	1954	10	 2.4	5
907	1954	11	 1.9	5
907	1954	12	-2.3	5
907	1955	 1	-3.0	5
907	1955	 2	-4.7	5
907	1955	 3	-0.2	5
907	1955	 4	 5.1	5
907	1955	 5	 5.0	5
907	1955	 6	10.0	5
907	1955	 7	 9.9	5
907	1955	 8	 9.3	5
907	1955	 9	 7.1	5
907	1955	10	 2.3	5
907	1955	11	 3.4	5
907	1955	12	-3.8	5
907	1956	 1	-4.7	5
907	1956	 2	 1.1	5
907	1956	 3	 2.7	5
907	1956	 4	 2.8	5
907	1956	 5	 6.0	5
907	1956	 6	 8.4	5
907	1956	 7	10.7	5
907	1956	 8	 9.6	5
907	1956	 9	 8.6	5
907	1956	10	 3.5	5
907	1956	11	 3.5	5
907	1956	12	 0.9	5
907	1957	 1	-0.2	5
907	1957	 2	-3.2	5
907	1957	 3	-0.6	5
907	1957	 4	 3.6	5
907	1957	 5	 6.4	5
907	1957	 6	 9.2	5
907	1957	 7	12.2	5
907	1957	 8	10.8	5
907	1957	 9	 6.2	5
907	1957	10	 3.0	5
907	1957	11	 1.8	5
907	1957	12	-1.8	5
907	1958	 1	-4.1	5
907	1958	 2	-3.7	5
907	1958	 3	-0.8	5
907	1958	 4	 3.2	5
907	1958	 5	 3.6	5
907	1958	 6	 9.4	5
907	1958	 7	12.2	5
907	1958	 8	10.2	5
907	1958	 9	10.8	5
907	1958	10	 5.1	5
907	1958	11	 3.5	5
907	1958	12	-0.9	5
907	1959	 1	-5.8	5
