252 Bolungarvík Meðalhiti
nr	ar	 man	   t	mat
252	1945	 9	 8.2	4
252	1945	10	 6.1	4
252	1945	11	 4.1	4
252	1945	12	-0.6	4
252	1946	 1	 2.5	4
252	1946	 2	-1.1	4
252	1946	 3	 0.6	4
252	1946	 4	 1.3	4
252	1946	 5	 7.0	4
252	1946	 6	 6.6	4
252	1946	 7	 9.9	4
252	1946	 8	 9.2	4
252	1946	 9	 7.2	4
252	1946	10	 7.7	4
252	1946	11	 1.4	4
252	1946	12	 2.8	4
252	1947	 1	 2.8	4
252	1947	 2	-3.3	4
252	1947	 3	-3.8	4
252	1947	 4	-1.0	4
252	1947	 5	 5.9	4
252	1947	 6	 8.6	4
252	1947	 7	10.7	4
252	1947	 8	12.0	4
252	1947	 9	 7.3	4
252	1947	10	 5.1	4
252	1947	11	-1.0	4
252	1947	12	-0.9	4
252	1948	 1	-0.3	4
252	1948	 2	 1.4	4
252	1948	 3	 1.8	4
252	1948	 4	-0.7	4
252	1948	 5	 3.3	4
252	1948	 6	 7.9	4
252	1948	 7	 9.6	4
252	1948	 8	10.5	4
252	1948	 9	 5.1	4
252	1948	10	 2.5	4
252	1948	11	 2.2	4
252	1948	12	-1.1	4
252	1949	 1	-4.4	4
252	1949	 2	-1.8	4
252	1949	 3	-1.4	4
252	1949	 4	-2.6	4
252	1949	 5	 0.9	4
252	1949	 6	 7.7	4
252	1949	 7	10.0	4
252	1949	 8	 8.5	4
252	1949	 9	 7.8	4
252	1949	10	 3.0	4
252	1949	11	 2.0	4
252	1949	12	-0.7	4
252	1950	 1	 2.8	4
252	1950	 2	-1.7	4
252	1950	 3	-0.3	4
252	1950	 4	-0.4	4
252	1950	 5	 6.0	4
252	1950	 6	 7.6	4
252	1950	 7	 9.9	4
252	1950	 8	 9.4	4
252	1950	 9	 5.8	4
252	1950	10	 3.7	4
252	1950	11	 0.9	4
252	1950	12	-2.1	4
252	1951	 1	-2.5	4
252	1951	 2	-0.8	4
252	1951	 3	-3.6	4
252	1951	 4	-1.6	4
252	1951	 5	 5.2	4
252	1951	 6	 7.2	4
252	1951	 7	 9.2	4
252	1951	 8	 8.7	4
252	1951	 9	 6.5	4
252	1951	10	 3.6	4
252	1951	11	 0.8	4
252	1951	12	-1.1	4
252	1952	 1	-3.2	4
252	1952	 2	-1.1	4
252	1952	 3	-0.4	4
252	1952	 4	-0.4	4
252	1952	 5	 3.7	4
252	1952	 6	 5.8	4
252	1952	 7	 9.3	4
252	1952	 8	 8.2	4
252	1952	 9	 6.9	4
252	1952	10	 5.0	4
252	1952	11	 2.2	4
252	1952	12	 0.6	4
252	1953	 1	-0.8	2
252	1953	 2	 0.9	2
252	1953	 3	 0.8	2
252	1953	 4	-2.0	2
252	1953	 5	 4.7	2
252	1953	 6	 9.1	2
252	1953	 7	 9.6	2
252	1953	 8	 9.5	2
252	1953	 9	 8.7	2
252	1953	10	 3.2	2
252	1953	11	 1.7	2
252	1953	12	 2.2	2
252	1954	 1	 1.6	2
252	1954	 2	-0.5	2
252	1954	 3	-0.2	2
252	1954	 4	 2.7	2
252	1954	 5	 4.8	2
252	1954	 6	 7.5	2
252	1954	 7	 7.7	2
252	1954	 8	 8.5	2
252	1954	 9	 4.0	2
252	1954	10	 3.1	2
252	1954	11	 2.6	2
252	1954	12	-0.7	2
252	1955	 1	-2.0	2
252	1955	 2	-2.6	2
252	1955	 3	 0.2	2
252	1955	 4	 3.4	2
252	1955	 5	 3.8	2
252	1955	 6	 7.8	2
252	1955	 7	10.2	2
252	1955	 8	 9.3	2
252	1955	 9	 6.7	2
252	1955	10	 3.4	2
252	1955	11	 2.2	2
252	1955	12	-2.7	2
252	1956	 1	-4.0	2
252	1956	 2	 2.3	2
252	1956	 3	 2.9	2
