303 Hlaðhamar Meðalhiti
nr	ar	 man	   t	mat
303	1948	11	 0.3	5
303	1948	12	-1.9	5
303	1949	 1	-4.4	5
303	1949	 2	-1.7	5
303	1949	 3	-2.0	5
303	1949	 4	-2.4	5
303	1949	 5	 1.1	5
303	1949	 6	 8.2	5
303	1949	 7	10.2	5
303	1949	 8	 8.9	5
303	1949	 9	 7.8	5
303	1949	10	 2.5	5
303	1949	11	 0.3	5
303	1949	12	-3.7	5
303	1950	 1	 0.8	5
303	1950	 2	-2.6	5
303	1950	 3	-0.7	5
303	1950	 4	-0.1	5
303	1950	 5	 5.7	5
303	1950	 6	 7.8	5
303	1950	 7	 9.5	5
303	1950	 8	 9.3	5
303	1950	 9	 5.8	5
303	1950	10	 3.5	5
303	1950	11	-1.4	5
303	1950	12	-4.2	5
303	1951	 1	-4.1	5
303	1951	 2	-1.6	5
303	1951	 3	-4.3	5
303	1951	 4	-2.0	5
303	1951	 5	 5.8	5
303	1951	 6	 8.1	5
303	1951	 7	 9.6	5
303	1951	 8	 8.8	5
303	1951	 9	 7.0	5
303	1951	10	 3.2	5
303	1951	11	-1.4	5
303	1951	12	-2.9	5
303	1952	 1	-4.7	5
303	1952	 2	-2.1	5
303	1952	 3	-1.1	5
303	1952	 4	-0.3	5
303	1952	 5	 4.0	5
303	1952	 6	 5.6	5
303	1952	 7	 9.6	5
303	1952	 8	 8.3	5
303	1952	 9	 7.0	5
303	1952	10	 4.5	5
303	1952	11	 0.7	5
303	1952	12	-0.9	5
303	1953	 1	-1.9	5
303	1953	 2	-0.1	5
303	1953	 3	 0.8	5
303	1953	 4	-2.0	5
303	1953	 5	 5.1	5
303	1953	 6	10.3	5
303	1953	 7	 9.8	5
303	1953	 8	10.3	5
303	1953	 9	 8.3	5
303	1953	10	 2.8	5
303	1953	11	-0.6	5
303	1953	12	 0.8	5
303	1954	 1	 0.2	5
303	1954	 2	-1.8	5
303	1954	 3	-0.6	5
303	1954	 4	 2.9	5
303	1954	 5	 5.7	5
303	1954	 6	 7.5	5
303	1954	 7	 8.4	5
303	1954	 8	 8.9	5
303	1954	 9	 3.6	5
303	1954	10	 1.6	5
303	1954	11	 1.1	5
303	1954	12	-3.0	5
303	1955	 1	-4.0	5
303	1955	 2	-6.2	5
303	1955	 3	-1.9	5
303	1955	 4	 3.4	5
303	1955	 5	 4.2	5
303	1955	 6	 8.3	5
303	1955	 7	11.2	5
303	1955	 8	10.2	5
303	1955	 9	 6.5	5
303	1955	10	 1.9	5
303	1955	11	 2.1	5
303	1955	12	-4.9	5
303	1956	 1	-5.0	5
303	1956	 2	 1.1	5
303	1956	 3	 1.6	5
303	1956	 4	 1.1	5
303	1956	 5	 5.0	5
303	1956	 6	 7.3	5
303	1956	 7	 9.4	5
303	1956	 8	 7.5	5
303	1956	 9	 7.6	5
303	1956	10	 3.2	5
303	1956	11	 3.4	5
303	1956	12	 0.7	5
303	1957	 1	-0.8	5
303	1957	 2	-3.9	5
303	1957	 3	-2.6	5
303	1957	 4	 2.7	5
303	1957	 5	 5.7	5
303	1957	 6	 7.8	5
303	1957	 7	 9.7	5
303	1957	 8	 9.8	5
303	1957	 9	 5.7	5
303	1957	10	 2.5	5
303	1957	11	 1.5	5
303	1957	12	-2.9	5
303	1958	 1	-3.6	5
303	1958	 2	-4.6	5
303	1958	 3	-2.8	5
303	1958	 4	 2.2	5
303	1958	 5	 2.9	5
303	1958	 6	 7.3	5
303	1958	 7	 8.2	5
303	1958	 8	 6.8	5
303	1958	 9	 9.1	5
303	1958	10	 4.5	5
303	1958	11	 2.9	5
303	1958	12	-1.3	5
303	1959	 1	-6.1	5
303	1959	 2	 0.5	5
303	1959	 3	 1.5	5
303	1959	 4	-0.4	5
303	1959	 5	 6.0	5
303	1959	 6	 6.6	5
303	1959	 7	 9.2	5
303	1959	 8	 8.1	5
303	1959	 9	 8.3	5
303	1959	10	 6.1	5
303	1959	11	-0.9	5
303	1959	12	-2.8	5
303	1960	 1	-0.3	5
303	1960	 2	-2.6	5
303	1960	 3	 0.5	5
303	1960	 4	 2.4	5
303	1960	 5	 5.7	5
303	1960	 6	 8.4	5
303	1960	 7	 9.4	5
303	1960	 8	 8.8	5
303	1960	 9	 7.5	5
303	1960	10	 3.3	5
303	1960	11	 1.2	5
303	1960	12	-1.5	5
303	1961	 1	-1.2	6
303	1961	 2	-1.6	6
303	1961	 3	-1.5	6
303	1961	 4	-1.4	6
303	1961	 5	 5.8	6
303	1961	 6	 7.1	6
303	1961	 7	 9.5	6
303	1961	 8	 9.1	6
303	1961	 9	 7.9	6
303	1961	10	 4.2	6
303	1961	11	 0.5	6
303	1961	12	-3.4	6
303	1962	 1	-1.1	6
303	1962	 2	-1.8	6
303	1962	 3	-3.9	6
303	1962	 4	 2.2	6
303	1962	 5	 4.7	6
303	1962	 6	 6.8	6
303	1962	 7	 9.0	6
303	1962	 8	 7.9	6
303	1962	 9	 6.5	6
303	1962	10	 3.6	6
303	1962	11	-1.2	6
303	1962	12	-1.6	6
303	1963	 1	-1.8	6
303	1963	 2	-1.4	6
303	1963	 3	 1.6	6
303	1963	 4	 0.9	6
303	1963	 5	 2.4	6
303	1963	 6	 7.8	6
303	1963	 7	 7.3	6
303	1963	 8	 6.6	6
303	1963	 9	 3.8	6
303	1963	10	 2.5	6
303	1963	11	-3.6	6
303	1963	12	-0.3	6
303	1964	 1	 0.7	6
303	1964	 2	 0.8	6
303	1964	 3	 2.8	6
303	1964	 4	 2.3	6
303	1964	 5	 5.4	6
303	1964	 6	 8.2	6
303	1964	 7	 8.9	6
303	1964	 8	 7.2	6
303	1964	 9	 4.1	6
303	1964	10	 3.5	6
303	1964	11	 0.6	6
303	1964	12	-3.8	6
303	1965	 1	-2.3	6
303	1965	 2	 2.6	6
303	1965	 3	-4.4	6
303	1965	 4	-1.4	6
303	1965	 5	 1.9	6
303	1965	 6	 5.5	6
303	1965	 7	 9.3	6
303	1965	 8	 7.7	6
303	1965	 9	 4.9	6
303	1965	10	 5.4	6
303	1965	11	-1.6	6
303	1965	12	-5.0	6
303	1966	 1	-4.0	6
303	1966	 2	-5.8	6
303	1966	 3	-3.6	6
303	1966	 4	-0.2	6
303	1966	 5	 3.0	6
303	1966	 6	 7.7	6
303	1966	 7	 9.0	6
303	1966	 8	 8.0	6
303	1966	 9	 6.7	6
303	1966	10	 1.5	6
303	1966	11	-1.7	6
303	1966	12	-3.3	6
303	1967	 1	-1.2	6
303	1967	 2	-0.3	6
303	1967	 3	-5.4	6
303	1967	 4	-0.2	6
303	1967	 5	 1.0	6
303	1967	 6	 6.5	6
303	1967	 7	 6.8	6
303	1967	 8	 8.3	6
303	1967	 9	 6.8	6
303	1967	10	 0.9	6
303	1967	11	-2.2	6
303	1967	12	-2.8	6
303	1968	 1	-4.1	6
303	1968	 2	-3.8	6
303	1968	 3	-3.1	6
303	1968	 4	-0.5	6
303	1968	 5	 2.2	6
303	1968	 6	 3.8	6
303	1968	 7	 9.6	6
303	1968	 8	 8.8	6
303	1968	 9	 7.1	6
303	1968	10	 0.4	6
303	1968	11	 2.2	6
303	1968	12	-1.7	6
303	1969	 1	-3.9	6
303	1969	 2	-5.7	6
303	1969	 3	-4.2	6
303	1969	 4	-2.2	6
303	1969	 5	 1.0	6
303	1969	 6	 5.8	6
303	1969	 7	 8.4	6
303	1969	 8	 9.8	6
303	1969	 9	 5.2	6
303	1969	10	 3.1	6
303	1969	11	-2.9	6
303	1969	12	-2.2	6
303	1970	 1	-1.9	6
303	1970	 2	-4.3	6
303	1970	 3	-4.3	6
303	1970	 4	 0.3	6
303	1970	 5	 2.7	6
303	1970	 6	 7.7	6
303	1970	 7	 6.5	6
303	1970	 8	 8.6	6
303	1970	 9	 5.7	6
303	1970	10	 2.1	6
303	1970	11	-1.5	6
303	1970	12	 0.3	6
303	1971	 1	-6.3	6
303	1971	 2	-1.9	6
303	1971	 3	-1.3	6
303	1971	 4	 0.6	6
303	1971	 5	 3.5	6
303	1971	 6	 6.5	6
303	1971	 7	 8.2	6
303	1971	 8	 8.4	6
303	1971	 9	 6.0	6
303	1971	10	 2.2	6
303	1971	11	-1.1	6
303	1971	12	-2.3	6
303	1972	 1	 1.0	6
303	1972	 2	 0.1	6
303	1972	 3	 0.6	6
303	1972	 4	 1.4	6
303	1972	 5	 5.6	6
303	1972	 6	 6.3	6
303	1972	 7	 9.0	6
303	1972	 8	 8.4	6
303	1972	 9	 7.1	6
303	1972	10	 2.9	6
303	1972	11	-1.1	6
303	1972	12	-0.1	6
303	1973	 1	 1.5	6
303	1973	 2	-4.7	6
303	1973	 3	-0.3	6
303	1973	 4	 1.5	6
303	1973	 5	 3.8	6
303	1973	 6	 5.3	6
303	1973	 7	 8.9	6
303	1973	 8	 8.4	6
303	1973	 9	 7.5	6
303	1973	10	 2.5	6
303	1973	11	-4.2	6
303	1973	12	-5.9	6
303	1974	 1	-0.7	6
303	1974	 2	-1.5	6
303	1974	 3	 1.9	6
303	1974	 4	 5.2	6
303	1974	 5	 6.2	6
303	1974	 6	 7.7	6
303	1974	 7	 9.0	6
303	1974	 8	 7.5	6
303	1974	 9	 4.5	6
303	1974	10	 3.4	6
303	1974	11	 0.8	6
303	1974	12	-4.2	6
303	1975	 1	-6.3	6
303	1975	 2	 0.1	6
303	1975	 3	-1.7	6
